X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,Y
0.880645826,0.418666612,0.695877048,0.260027293,0.221498494,0.181666195,0.89265575,0.244711401,0.785232921,0.381072258,0.765613706,0.276972196,0.192645223,0.43382831,0.211421012,0.339119394,0.766762775,0.782142851,0.674220133,0.902767398,0.745212055,0.651506163,0.712545519,0.93462727,0.454552364,0.91594824,0.572476315,0.866141171,0.529030387,0.908980876,0.343911706,0.828101397,0.357658716,0.765390214,0.93826927,0.408091765,0.713954917,0.799100907,0.422501398,0.812960765,0.099449704,0.345664448,0.501617485,0.93622698,0.59616691,1
0.757913434,0.451716479,0.547211009,0.522617998,0.187388911,0.919377048,0.614349591,0.222861582,0.347505168,0.247360465,0.499081647,0.745018128,0.632364541,0.702903701,0.6951232,0.03089761,0.268706412,0.634206013,0.234657613,0.232722257,0.224475134,0.924482032,0.222701012,0.542320438,0.298658855,0.746900004,0.24707582,0.634143585,0.856155984,0.989917623,0.8660244,0.38241265,0.765106439,0.975121962,0.620032596,0.137482413,0.823539811,0.170536848,0.044156378,0.580541226,0.660696757,0.871665896,0.632601619,0.823474841,0.37685064,1
0.349919136,0.185859562,0.832277127,0.64008429,0.879427968,0.552235485,0.29704318,0.083064578,0.578924746,0.508199333,0.474202712,0.747711775,0.857331646,0.598464025,0.671735146,0.934624381,0.78881282,0.454529233,0.379715162,0.676624805,0.694167368,0.006906472,0.596997287,0.953412221,0.550816424,0.953379579,0.22063046,0.878457865,0.031443783,0.989233785,0.079491216,0.521705352,0.847013067,0.135110391,0.869924063,0.184268513,0.773499743,0.361881791,0.648748259,0.916728999,0.071356031,0.261401236,0.876056916,0.147273692,0.481400976,1
0.990729985,0.938296404,0.411664837,0.476760307,0.462424382,0.490772955,0.916066154,0.73206992,0.32887664,0.823220141,0.60137485,0.742785191,0.471647191,0.260910676,0.407185571,0.595443466,0.496795974,0.6169577,0.112957511,0.849799669,0.025493041,0.468922177,0.250330488,0.015270374,0.186272122,0.691540655,0.072400135,0.222919518,0.965956871,0.403660619,0.304009865,0.406946804,0.282341387,0.979461295,0.304588448,0.43654872,0.290874638,0.127176091,0.555247433,0.797060674,0.239590309,0.758202246,0.210085209,0.938155143,0.615356823,0
0.520877073,0.250814315,0.708503747,0.892724289,0.797748053,0.581605075,0.235824182,0.364733825,0.199349265,0.019324941,0.26498778,0.924487577,0.712088993,0.252208757,0.224509793,0.619590072,0.314439269,0.180607265,0.531865713,0.405554677,0.010519043,0.004108075,0.669188287,0.616695935,0.403814795,0.435636417,0.357046121,0.826574533,0.641069351,0.367484541,0.589925238,0.702931902,0.619225833,0.473110152,0.765953386,0.58226173,0.011472485,0.815973191,0.958674394,0.616870271,0.309951669,0.105297875,0.787088578,0.263988715,0.134531617,0
0.05974816,0.132489902,0.71769469,0.405792222,0.410158059,0.45288944,0.086493052,0.260480812,0.932709264,0.446828292,0.241895073,0.174158542,0.519615548,0.612270936,0.411366732,0.820857686,0.821180735,0.827087639,0.928133515,0.806423249,0.228135136,0.115723177,0.735420142,0.651945577,0.839341315,0.003258227,0.113544032,0.805933066,0.513391222,0.41339167,0.79793922,0.261703333,0.630270808,0.127610572,0.269181699,0.858862279,0.384093825,0.3650297,0.206199439,0.220597917,0.068337313,0.483924308,0.540784062,0.329694169,0.688074359,1
0.360346243,0.507167721,0.10401438,0.98155857,0.145524899,0.732100866,0.061004426,0.66154972,0.000995669,0.803743348,0.023195784,0.684070026,0.798629735,0.563462159,0.760497911,0.251893884,0.023231281,0.853465235,0.842896777,0.83568194,0.666450862,0.775369901,0.391609689,0.4315285,0.435337849,0.737492551,0.882946027,0.099506608,0.785697465,0.900263762,0.274662792,0.572541148,0.369231953,0.753306284,0.164504033,0.962158094,0.331763313,0.355268641,0.231010339,0.24191721,0.863778387,0.574577818,0.165202717,0.784217589,0.783777742,1
0.058644779,0.480714292,0.275094606,0.595081854,0.625255065,0.218054067,0.532328559,0.414772987,0.234249506,0.782608312,0.647256713,0.654804156,0.981289058,0.32644904,0.406360822,0.978403539,0.415610614,0.546628907,0.80863678,0.325412051,0.242741584,0.386662715,0.927512592,0.299662839,0.52016553,0.385475988,0.574877663,0.723715491,0.131597362,0.684207314,0.246642757,0.102388341,0.986931218,0.502489347,0.120595182,0.444576529,0.860263335,0.903085609,0.472600341,0.537383857,0.430866091,0.000207478,0.395360894,0.875160763,0.247936991,1
0.357953027,0.701335525,0.533819147,0.084022288,0.861936759,0.893429101,0.393632873,0.12038877,0.459399678,0.52628819,0.036103406,0.755291384,0.373453257,0.527824536,0.14681997,0.87742146,0.090703232,0.825044599,0.108944222,0.432041888,0.138649262,0.835346691,0.608635935,0.517811007,0.601545557,0.680454523,0.759812956,0.069725336,0.650819446,0.690901112,0.737211742,0.380693042,0.986397943,0.100847599,0.536967483,0.233158795,0.719051861,0.613357359,0.977620881,0.660820171,0.088157129,0.708605962,0.790340272,0.858990381,0.138398583,0
0.874142498,0.696357514,0.632520181,0.513321658,0.460406412,0.355427812,0.731840166,0.084251783,0.867762509,0.004563034,0.586582834,0.122906128,0.004299892,0.367052316,0.091459701,0.948121171,0.658603219,0.28400251,0.690705058,0.955713486,0.711311939,0.761296873,0.495824543,0.535362147,0.363306901,0.151649418,0.546319172,0.137605752,0.241161302,0.674120919,0.855669276,0.755758972,0.340751429,0.273938565,0.957353939,0.609638742,0.198613802,0.690821183,0.469893908,0.181279861,0.106222117,0.533486157,0.427754965,0.983736519,0.505010257,1
0.398334018,0.468937745,0.053581452,0.540775191,0.354796801,0.750307437,0.009122861,0.967928013,0.634568477,0.178478801,0.19301316,0.381705172,0.166038841,0.345059093,0.746492325,0.908849519,0.419411368,0.776958879,0.498106449,0.619684529,0.722276373,0.564421783,0.084607785,0.669507394,0.756030303,0.414834779,0.075459392,0.052616461,0.134725171,0.899830618,0.473017394,0.075855383,0.691434157,0.05555878,0.844008109,0.982512006,0.846584705,0.390076542,0.084011181,0.631989085,0.603991894,0.02614487,0.643802778,0.984876904,0.753499731,1
0.633489283,0.989264872,0.43338233,0.460317518,0.906757119,0.300935973,0.194764617,0.419365407,0.818018144,0.249581893,0.127709171,0.985060333,0.313620219,0.141514602,0.421905854,0.44957485,0.163907083,0.24802919,0.940960804,0.068148889,0.585346999,0.841899824,0.233582119,0.887853917,0.184438155,0.254530953,0.837463602,0.044100914,0.715066056,0.677093166,0.47873934,0.376624179,0.525234076,0.711993731,0.473294867,0.714294968,0.825055702,0.110236497,0.487059717,0.328931588,0.67327175,0.166735887,0.304810992,0.75244455,0.159682058,0
0.80386661,0.900239935,0.507563952,0.83541049,0.380276966,0.957574922,0.249315679,0.720041743,0.883760174,0.185430562,0.427573696,0.385637668,0.481087853,0.541460565,0.527377126,0.489419875,0.032711634,0.354554844,0.133169975,0.925859492,0.035802422,0.473542678,0.217889186,0.195862111,0.015758752,0.752954024,0.40500671,0.181948297,0.877765652,0.618438206,0.737376891,0.005257816,0.290821795,0.49521309,0.450711871,0.72129605,0.664297505,0.890175801,0.1703811,0.478004583,0.121576889,0.760564975,0.908617964,0.262559605,0.401865631,1
0.834190744,0.012027263,0.054265908,0.212363359,0.86983873,0.475032319,0.980926745,0.927910638,0.416923477,0.417725149,0.943365115,0.969239643,0.330037677,0.640324583,0.486925256,0.693775635,0.737288316,0.190500416,0.491401073,0.221257992,0.559507863,0.589306654,0.508238787,0.046553177,0.641018048,0.623364451,0.43886143,0.352693465,0.793236918,0.762823081,0.436250344,0.739536979,0.532273137,0.986354761,0.176906326,0.237719667,0.390218899,0.560369725,0.606022655,0.007372267,0.783636646,0.489333552,0.318597958,0.315390493,0.717043948,1
0.972058963,0.064083874,0.602790642,0.099373869,0.727355076,0.465708929,0.276049442,0.125410379,0.53549304,0.371100546,0.363017052,0.666558001,0.987906767,0.159772195,0.456714878,0.118819511,0.165204827,0.942427986,0.812916609,0.053147453,0.654656224,0.251554889,0.567880931,0.968408745,0.84822806,0.558229058,0.974235123,0.111673599,0.301477219,0.523658053,0.795354859,0.928823949,0.587190674,0.965237162,0.142035929,0.403905159,0.28639173,0.600387794,0.95976396,0.961033283,0.615448382,0.179413651,0.904717888,0.607948515,0.436555076,1
0.485527847,0.13530347,0.227786506,0.602849744,0.026205458,0.48852102,0.704486852,0.116667323,0.040069658,0.632988755,0.387755658,0.680733188,0.802785398,0.261257162,0.571939316,0.669450164,0.193448584,0.457876075,0.136020588,0.348250161,0.836156829,0.850660435,0.65492273,0.562771582,0.264971622,0.420459666,0.100257609,0.934473523,0.959586142,0.183019771,0.673289527,0.500295744,0.276556191,0.404645668,0.060526527,0.528807409,0.424085406,0.246490579,0.93956535,0.489099205,0.362252494,0.818812844,0.460214248,0.355575252,0.38267343,1
0.060680135,0.289412554,0.46016948,0.140831446,0.073179549,0.854647328,0.902154889,0.11713135,0.379130341,0.89421538,0.101257377,0.816950149,0.206769203,0.794262414,0.912971101,0.799938892,0.147588775,0.479081754,0.65606055,0.32803107,0.80964891,0.798953584,0.668876718,0.449892181,0.820101965,0.062533169,0.785786838,0.391807156,0.30425932,0.888488937,0.450877716,0.404290142,0.28514638,0.737657546,0.809646439,0.738883199,0.809869375,0.655926593,0.117503537,0.035379764,0.148438713,0.519268395,0.972332337,0.177523023,0.20705119,0
0.563946049,0.68665324,0.787613464,0.178398536,0.182672371,0.856930782,0.296956666,0.037117825,0.649114642,0.306320557,0.032753135,0.115703892,0.475504059,0.878378256,0.964846617,0.891796444,0.890232467,0.44691699,0.61676103,0.97866243,0.275482131,0.749367821,0.034446731,0.625713386,0.491282623,0.63692974,0.531288741,0.536506092,0.697624799,0.901591228,0.229896083,0.455207018,0.442678173,0.874279145,0.326270256,0.197499498,0.930874579,0.495311355,0.993375854,0.161028832,0.914132797,0.324485468,0.55935375,0.94617039,0.406165849,1
0.706878359,0.180309403,0.535045761,0.308829957,0.68355496,0.239248838,0.519492806,0.342067118,0.031626189,0.670900127,0.205397908,0.705810168,0.806246495,0.486888631,0.191296945,0.78019213,0.16125951,0.525139002,0.352594837,0.107240782,0.262091611,0.709197881,0.479302698,0.26887009,0.485821503,0.951948969,0.485229834,0.384438942,0.929211183,0.880821779,0.283524407,0.475698178,0.09965281,0.948966459,0.139087862,0.132121452,0.582354794,0.108433328,0.513773249,0.675824291,0.98271404,0.040272757,0.65830064,0.395713867,0.246939918,0
0.997091322,0.770255725,0.906449577,0.503334587,0.840585557,0.515205917,0.177240542,0.172736039,0.488083639,0.509269238,0.394224841,0.84402867,0.865862565,0.253997143,0.820761185,0.572989804,0.419956026,0.373624835,0.59927095,0.591891586,0.680338019,0.427202505,0.950859416,0.95025545,0.591459201,0.39152266,0.621500185,0.804803025,0.601623279,0.359863387,0.955967585,0.578439902,0.36591844,0.93654746,0.169834301,0.6763339,0.906046042,0.247133268,0.168240868,0.176060054,0.525282131,0.571168785,0.890806012,0.412010133,0.382665537,1
0.461429369,0.830074028,0.881216849,0.146228149,0.099837105,0.768691042,0.143485864,0.61426002,0.579979307,0.840050105,0.888523155,0.349944488,0.734269869,0.559009437,0.645788716,0.174916652,0.512606545,0.327387195,0.183227977,0.203295315,0.924839526,0.792614027,0.66856289,0.196060923,0.546772554,0.226601051,0.347264138,0.722975195,0.881350901,0.517257679,0.788887327,0.910371069,0.895315432,0.75277796,0.775480588,0.358385886,0.991119706,0.556293927,0.216863474,0.676394587,0.111637166,0.758819168,0.963315561,0.129403953,0.875359619,1
0.727797108,0.146179314,0.017028475,0.176456704,0.735367103,0.251414863,0.009588421,0.68351246,0.673225392,0.946147189,0.70237718,0.844023985,0.296890642,0.981986792,0.008732616,0.477260068,0.589035202,0.991427547,0.907458579,0.246808173,0.938496337,0.025956056,0.771612269,0.49160746,0.717309576,0.221738804,0.232942344,0.499469217,0.262379845,0.890267622,0.397682475,0.153026104,0.971015609,0.864031964,0.417356523,0.636483323,0.297708987,0.810525058,0.119507618,0.247563204,0.847112297,0.572102596,0.435926824,0.744815215,0.670190649,1
0.023438175,0.909208657,0.777697363,0.343844359,0.540168686,0.276199166,0.606114745,0.521426714,0.974385896,0.710252767,0.799113322,0.394041413,0.13635703,0.290202252,0.391260913,0.416678565,0.989524624,0.046304244,0.854046524,0.503125984,0.239853487,0.475909471,0.291641468,0.560580721,0.445107554,0.266052536,0.100290496,0.835070049,0.325370386,0.193269793,0.638942173,0.060619516,0.424924753,0.820023252,0.832205656,0.542860886,0.670707662,0.677740373,0.834438063,0.410005848,0.654457806,0.576177514,0.891331207,0.490248503,0.645290085,1
0.766969107,0.32754137,0.12826567,0.870226146,0.372952125,0.40025078,0.06546164,0.282688949,0.3799862,0.919805487,0.780435537,0.372919327,0.1210265,0.715233836,0.181229703,0.700364679,0.533302027,0.188791318,0.572826318,0.189992408,0.657040618,0.712217719,0.914993477,0.814478711,0.365479483,0.19179492,0.9935467,0.245099397,0.625113637,0.436616401,0.814200503,0.88240813,0.845747548,0.64443403,0.401849942,0.405655802,0.31145648,0.553308152,0.874377137,0.741568437,0.190965982,0.406324821,0.846141942,0.85156513,0.499064633,1
0.07792365,0.307356396,0.44680713,0.166660719,0.09894775,0.118000827,0.549338464,0.369383985,0.315379348,0.433655632,0.436027112,0.95565798,0.307560107,0.240859605,0.776807439,0.102967741,0.782177385,0.829268551,0.899520641,0.204512293,0.263152754,0.800429137,0.827678186,0.587709497,0.593312537,0.81345083,0.717847009,0.977097563,0.674423245,0.127873961,0.194409322,0.708866748,0.417276911,0.413198132,0.048920527,0.662845821,0.363341074,0.779722383,0.039510614,0.990605836,0.499207352,0.623178668,0.116573794,0.160655787,0.570684291,0
0.398277327,0.597703776,0.722788533,0.72986753,0.237643955,0.973939761,0.21399632,0.304249279,0.54725752,0.569908643,0.913836444,0.457966237,0.742348909,0.976018074,0.029942235,0.552806816,0.829692442,0.171300266,0.4427285,0.294688577,0.73251156,0.788108419,0.448319304,0.80159274,0.582114312,0.65834521,0.380290598,0.562363502,0.392639489,0.960144209,0.711603781,0.539245916,0.605239539,0.31987867,0.669843751,0.425311279,0.430123729,0.095844627,0.750204056,0.13400145,0.144160492,0.423061781,0.573239345,0.444728753,0.713033298,1
0.532445193,0.850965044,0.681853139,0.882612892,0.990101163,0.009345046,0.037776031,0.499170392,0.778475193,0.531639263,0.244393833,0.105714698,0.164078263,0.697927505,0.532206834,0.876499717,0.692492284,0.775255847,0.684386994,0.340041168,0.705759592,0.547149486,0.243074132,0.373637244,0.776525395,0.802589845,0.226747671,0.793416801,0.070417746,0.679708374,0.360972293,0.626275423,0.048441078,0.797240985,0.999800492,0.301319743,0.355735322,0.4595622,0.160076663,0.487567116,0.887816445,0.655500543,0.679030774,0.413533393,0.721848625,0
0.640743512,0.39196732,0.018352662,0.244137876,0.206204975,0.35948101,0.069352625,0.025019457,0.152514712,0.54732956,0.181236949,0.131852151,0.594801214,0.952509379,0.642632712,0.71234372,0.453209342,0.897131647,0.004077765,0.578936911,0.214309608,0.029377198,0.94120757,0.814812461,0.61076176,0.085842327,0.551719691,0.630937403,0.721647121,0.707786201,0.63202309,0.551866069,0.019399238,0.64498017,0.701317435,0.663496103,0.411942613,0.75828821,0.459350359,0.348876197,0.845915638,0.399041648,0.486850994,0.456822646,0.908494949,1
0.804469001,0.117257499,0.939408618,0.07705164,0.355242913,0.399079689,0.420512941,0.911887041,0.851937147,0.884262694,0.637562756,0.85680775,0.098039803,0.121659507,0.019588213,0.872283171,0.332214209,0.420756354,0.254356992,0.451215903,0.653966569,0.762428858,0.955208791,0.375783136,0.633606569,0.565005031,0.680248752,0.927602754,0.19958754,0.316434882,0.547724771,0.257382232,0.093942545,0.900145974,0.904833266,0.67719297,0.20630071,0.066411192,0.517941162,0.104255496,0.240437764,0.774129996,0.784665411,0.227390438,0.289686631,1
0.557820805,0.171939666,0.911412693,0.26487469,0.477154612,0.508674183,0.581751432,0.893555282,0.75390823,0.747923214,0.724458069,0.471044399,0.800070612,0.993145827,0.842422944,0.154800114,0.812839354,0.985838835,0.975171438,0.021146133,0.537263364,0.563046256,0.29178211,0.189086358,0.032063611,0.709338704,0.96870724,0.471352333,0.312665515,0.968002002,0.893757528,0.977851555,0.362444678,0.833971995,0.143631117,0.57049735,0.334403303,0.467232378,0.745340628,0.986032198,0.405627267,0.656790719,0.480567542,0.167988106,0.904080122,1
0.008784186,0.025105792,0.740065644,0.0688354,0.788262495,0.284273011,0.115155628,0.377917396,0.003559586,0.479469541,0.191828281,0.051335696,0.625680465,0.132701903,0.877694817,0.898893912,0.922579307,0.248143326,0.81189698,0.521486658,0.750687824,0.753470848,0.695552474,0.343402566,0.485880481,0.992488851,0.211311409,0.189324734,0.334124443,0.953165874,0.990837273,0.638335076,0.971603926,0.379889729,0.098063466,0.996141208,0.894423806,0.90538482,0.763390201,0.380506915,0.698963889,0.292199884,0.225170376,0.002303937,0.188364601,1
0.569655537,0.454577739,0.791115033,0.859675305,0.582973854,0.029471028,0.901673773,0.099214967,0.10882215,0.075796475,0.285221571,0.951753122,0.381740404,0.969051866,0.582126895,0.7677279,0.489748978,0.057332692,0.65320751,0.718044937,0.566431723,0.802942643,0.044157903,0.937163241,0.780653384,0.736295384,0.527067778,0.19974027,0.65957811,0.049965446,0.747569208,0.102425807,0.103437585,0.924299299,0.505658388,0.422232406,0.850797956,0.42866596,0.019464214,0.208841956,0.494521208,0.144591004,0.729239016,0.330025799,0.338106019,0
0.123384807,0.74190094,0.897813202,0.939494012,0.498981302,0.728850927,0.512590202,0.978988021,0.883981019,0.61382295,0.487072456,0.702750326,0.783419573,0.616145474,0.605267007,0.954685885,0.173195953,0.236762086,0.465643485,0.56576021,0.974241335,0.272597409,0.228901252,0.903426981,0.398510899,0.143471856,0.746638104,0.592436431,0.667139358,0.048273532,0.607747813,0.31835134,0.835257475,0.559922388,0.064714304,0.234170836,0.592577403,0.986968161,0.652114275,0.918998105,0.693097347,0.343911117,0.786256271,0.689477685,0.557935537,1
0.041326385,0.429702057,0.956668434,0.08314492,0.184809301,0.804894733,0.466800887,0.645114018,0.579399201,0.348668874,0.904841154,0.511634492,0.903133767,0.625967271,0.182692856,0.832627912,0.756105445,0.575126896,0.559633471,0.791891212,0.125873007,0.834512981,0.986206605,0.831528268,0.778845167,0.060693811,0.403019205,0.705912675,0.037437339,0.976263666,0.445392391,0.331028765,0.340705989,0.251516931,0.695632664,0.799481623,0.000824536,0.793149308,0.040009394,0.617649759,0.105947657,0.983979369,0.926274271,0.195899218,0.410201379,1
0.57910839,0.107129085,0.945654497,0.351955322,0.367135672,0.898219725,0.399353898,0.469220419,0.463823162,0.739578866,0.428127271,0.107648444,0.815301787,0.065259266,0.946977524,0.046956836,0.067683578,0.280379844,0.670368416,0.888239252,0.688659118,0.574005003,0.8992419,0.149907622,0.930901852,0.517560631,0.580149637,0.447596144,0.415767714,0.557913692,0.1771518,0.969317973,0.520921325,0.410968912,0.804430036,0.601037377,0.862542734,0.926954918,0.736639325,0.997431381,0.960778324,0.112699964,0.613644077,0.036668912,0.838188494,1
0.175253928,0.306487325,0.220674249,0.842561203,0.165930504,0.698227291,0.019270336,0.559635011,0.081976446,0.590233899,0.092183635,0.003788041,0.946944131,0.381520378,0.448405823,0.553806154,0.0507624,0.058937016,0.551190509,0.713552692,0.016911396,0.408021344,0.90035616,0.949624062,0.09112405,0.965145303,0.312968752,0.958295158,0.09840247,0.098178069,0.098427633,0.842829348,0.215846731,0.949451176,0.69635817,0.142406641,0.634206729,0.164867858,0.659225345,0.067795218,0.477393518,0.725369602,0.987626104,0.930893008,0.707411748,0
0.906857885,0.202873157,0.587946573,0.902171973,0.710058397,0.807212323,0.828585251,0.948546994,0.382483871,0.969212986,0.229490841,0.241009775,0.304850533,0.737058407,0.349496874,0.5463416,0.026466162,0.435735424,0.445769727,0.595837589,0.711689115,0.532299637,0.76457534,0.116088451,0.735922569,0.945462068,0.249028114,0.972585586,0.722973066,0.785172656,0.794659595,0.822159278,0.961985461,0.424421866,0.809338785,0.750773698,0.767660897,0.178288333,0.588798473,0.52071857,0.85679511,0.513497902,0.687647082,0.637946789,0.654726638,1
0.954970603,0.896263619,0.661663359,0.767899308,0.959464907,0.011907666,0.555213586,0.976290594,0.753971931,0.90005354,0.490255091,0.762953061,0.651323927,0.186709148,0.584966644,0.487041509,0.122322277,0.267225536,0.811606333,0.321288487,0.752024076,0.808429491,0.978876275,0.367507058,0.402317243,0.484258759,0.63959176,0.520730566,0.796651983,0.797310395,0.226305941,0.237567357,0.899285036,0.7594123,0.541379719,0.12095694,0.209404317,0.36914406,0.700451965,0.626366875,0.799633149,0.938712751,0.585547176,0.186657775,0.19232817,1
0.948260251,0.679594508,0.086750601,0.432120237,0.086380103,0.697354653,0.826724793,0.571577927,0.949282045,0.175151145,0.941729185,0.120878802,0.327509512,0.326624152,0.504256474,0.450968233,0.675828241,0.613660284,0.803854829,0.56593605,0.706777866,0.122284604,0.690091347,0.867778889,0.739868946,0.623045042,0.629782453,0.426944374,0.902769562,0.500775213,0.44212359,0.921443301,0.1871363,0.531572865,0.510109057,0.016675182,0.873836696,0.494306579,0.793895974,0.13706529,0.23256232,0.650850817,0.261133265,0.466444098,0.645608518,1
0.291369853,0.127928423,0.489668004,0.81751516,0.862784838,0.013058322,0.741401283,0.656096875,0.231611889,0.208591331,0.962618502,0.862978673,0.183381191,0.455710149,0.42986121,0.358155067,0.521557357,0.875746784,0.216368125,0.209938871,0.299288073,0.637045919,0.173385966,0.574758309,0.610057358,0.469485555,0.686197724,0.178521747,0.552409121,0.063627094,0.525709594,0.308580199,0.855495583,0.561767988,0.243549354,0.136363018,0.603840277,0.898232295,0.46710853,0.306704942,0.271440952,0.474199595,0.359369987,0.017763299,0.412422404,1
0.216027768,0.304358666,0.667754003,0.484002872,0.936850061,0.30561436,0.004215039,0.90785944,0.769421765,0.012224097,0.766026853,0.660415443,0.684754617,0.336642915,0.637349368,0.352590064,0.943461493,0.404107308,0.853009566,0.227591404,0.266662154,0.178068787,0.281632855,0.533479155,0.083506899,0.97186865,0.112461302,0.712505299,0.34268517,0.091688318,0.069096525,0.693529679,0.728671747,0.998089481,0.313234134,0.506166388,0.133559301,0.716398908,0.919303326,0.720414716,0.577526099,0.500649798,0.249138512,0.780013051,0.595071164,1
0.235939998,0.626659232,0.913702819,0.825140554,0.097714906,0.277628437,0.593746923,0.066104469,0.580256902,0.37435424,0.912660348,0.244392161,0.329638247,0.432680242,0.228133705,0.779993575,0.738271743,0.85678372,0.048611957,0.306850186,0.021998467,0.842334191,0.933480243,0.397543626,0.866411635,0.780506269,0.767214472,0.838706266,0.329321928,0.086226619,0.092959378,0.528478811,0.416081439,0.816680193,0.123206011,0.67430497,0.278715864,0.930606591,0.211051572,0.349322981,0.165318896,0.293420215,0.30740754,0.6142094,0.351080308,1
0.208679616,0.586903255,0.959223665,0.866600754,0.022938938,0.157844526,0.923880709,0.856802109,0.82273925,0.329905017,0.318677586,0.871876703,0.495604184,0.380060115,0.572129289,0.89914956,0.846825707,0.746488764,0.746340316,0.241806963,0.925265473,0.231276231,0.271673311,0.973100276,0.052233134,0.785990322,0.933369167,0.228148821,0.940595763,0.375746757,0.886474587,0.843310693,0.821167258,0.322097334,0.704433771,0.93299365,0.167545294,0.256086421,0.679361998,0.202379388,0.855862223,0.407399637,0.196671092,0.587603449,0.226050893,1
0.720477182,0.686203254,0.169924917,0.542536696,0.347646696,0.528465417,0.384921736,0.78400476,0.555398454,0.915625005,0.338201548,0.182321021,0.946621988,0.88401551,0.81622919,0.192237656,0.779435187,0.698217026,0.937423863,0.454458364,0.815641061,0.098567787,0.067329196,0.248395719,0.128288179,0.952466079,0.838838072,0.519323945,0.848827203,0.772275736,0.197860406,0.283936218,0.912285057,0.415890869,0.238071304,0.169450451,0.963897936,0.686589998,0.352341072,0.000846678,0.621679589,0.560650236,0.882128412,0.554778338,0.986472448,1
0.253294344,0.50636675,0.897291947,0.826834015,0.539944253,0.924904585,0.378700183,0.393221003,0.890736973,0.286919788,0.348510714,0.169775413,0.285115459,0.33246779,0.448761878,0.108968457,0.31667252,0.4372288,0.407777016,0.07250528,0.985930459,0.890611663,0.213757619,0.355761415,0.980938911,0.836202341,0.077210332,0.30885729,0.95086949,0.123270298,0.404983963,0.316630925,0.918885788,0.157818405,0.746127005,0.380852634,0.632511279,0.12121002,0.838019662,0.546337558,0.568140061,0.645334667,0.475637319,0.909370577,0.615849205,1
0.508034356,0.354365419,0.815005697,0.024791219,0.297108885,0.055984486,0.85020468,0.907218957,0.532846844,0.567999003,0.509686419,0.319660049,0.709506851,0.532215889,0.304360085,0.336563911,0.298496394,0.403567807,0.779183333,0.059237989,0.27679652,0.796819502,0.684419679,0.901728108,0.572781596,0.915836041,0.043526794,0.475618924,0.203168357,0.649959695,0.12331744,0.986360908,0.641327336,0.1482499,0.107706776,0.053543038,0.687920754,0.730061023,0.702512611,0.208745333,0.27773435,0.398514218,0.214052251,0.686113622,0.901354107,1
0.470786859,0.041516742,0.979061795,0.317775197,0.689628039,0.140903962,0.44077539,0.461362808,0.740189314,0.464795211,0.169625038,0.965184005,0.212674478,0.546934512,0.742492255,0.650070262,0.378109954,0.026755674,0.029135318,0.959871124,0.590969814,0.332742506,0.86171999,0.414944019,0.393138318,0.184501031,0.60844693,0.336657944,0.746641075,0.951017947,0.629294555,0.410440177,0.186050347,0.665688855,0.719360589,0.270955207,0.198254139,0.591448134,0.264513215,0.975328213,0.419093128,0.665564779,0.615739085,0.263426962,0.057739619,0
0.166560013,0.45735666,0.141800299,0.09842066,0.89845128,0.937868881,0.817428173,0.915332062,0.96853176,0.264352168,0.840686156,0.983628613,0.228038955,0.971360404,0.784106028,0.30868237,0.364402153,0.129932527,0.158421639,0.50662122,0.807274262,0.199659328,0.311669623,0.039164305,0.760285745,0.107366489,0.03890045,0.563267022,0.08116225,0.573582358,0.940606046,0.03285841,0.687561017,0.675712403,0.884518623,0.627037282,0.130911157,0.456347425,0.880150665,0.546290945,0.720542268,0.267311285,0.465908243,0.333117813,0.112221064,1
0.370215753,0.393469065,0.407784351,0.857847926,0.296017268,0.015429609,0.033049764,0.006694746,0.778950279,0.587641413,0.121632651,0.886423582,0.097053641,0.711975492,0.711272856,0.589632406,0.996466556,0.52019815,0.748869353,0.630850972,0.464626741,0.913011886,0.887699633,0.263970582,0.732385108,0.347966302,0.862168748,0.410322768,0.011094003,0.838143185,0.741184673,0.523533568,0.048084653,0.629750215,0.285382293,0.621956735,0.699909963,0.08493015,0.266466549,0.022338945,0.350758823,0.669073083,0.693858797,0.473494101,0.207487413,1
0.714316126,0.004682418,0.802333818,0.111247889,0.074975584,0.647857753,0.855561103,0.868594976,0.254821639,0.357270413,0.548740951,0.910100919,0.517044289,0.79382721,0.116901873,0.588979,0.291182001,0.87118176,0.321793389,0.572230877,0.178019369,0.592029001,0.922476595,0.44516634,0.675957011,0.65227108,0.268851733,0.631408347,0.234919927,0.042131408,0.631778986,0.475445322,0.612627179,0.7422037,0.986422363,0.399938504,0.858798373,0.303016416,0.988939455,0.435914884,0.905342317,0.26751405,0.130569748,0.883650234,0.024240381,1
